44	40
44	43
44	46
44	48
44	68
44	75
44	76
44	80
44	88
44	89
45	40
45	43
45	46
45	48
45	49
45	67
45	75
45	76
45	80
45	88
45	89
46	40
46	44
46	45
46	48
46	50
46	68
46	75
46	76
46	80
46	88
46	89
47	7
47	8
47	9
47	25
47	27
47	28
47	37
47	38
47	39
47	40
47	41
47	42
47	43
47	48
47	50
47	53
47	54
47	55
47	62
47	63
47	65
47	66
47	75
47	76
47	79
47	80
47	87
47	88
47	89
47	90
48	2
48	7
48	8
48	9
48	10
48	11
48	12
48	13
48	23
48	24
48	25
48	27
48	28
48	29
48	35
48	37
48	38
48	39
48	40
48	41
48	42
48	43
48	44
48	45
48	46
48	47
48	49
48	50
48	52
48	53
48	54
48	55
48	56
48	59
48	61
48	62
48	63
48	64
48	65
48	66
48	75
48	76
48	79
48	80
48	85
48	86
48	87
48	88
48	89
48	90
49	40
49	45
49	48
49	50
49	51
49	59
49	75
49	76
49	80
49	88
49	89
50	7
50	8
50	9
50	25
50	27
50	28
50	37
50	38
50	39
50	40
50	41
50	42
50	46
50	47
50	48
50	52
50	53
50	54
50	60
50	62
50	63
50	65
50	66
50	75
50	76
50	79
50	80
50	87
50	88
50	89
50	90
51	49
51	53
51	59
51	61
51	65
51	85
52	40
52	48
52	50
52	54
52	66
52	75
52	76
52	80
52	86
52	88
52	89
53	7
53	8
53	9
53	25
53	27
53	28
53	37
53	38
53	39
53	40
53	41
53	42
53	47
53	48
53	50
53	51
53	54
53	55
53	62
53	63
53	65
53	66
53	75
53	76
53	79
53	80
53	87
53	88
53	89
53	90
54	7
54	8
54	9
54	25
54	27
54	28
54	37
54	38
54	39
54	40
54	41
54	42
54	47
54	48
54	50
54	52
54	53
54	56
54	62
54	63
54	65
54	66
54	75
54	76
54	79
54	80
54	87
54	88
54	89
54	90
55	39
55	40
55	47
55	48
55	53
55	75
55	76
55	80
55	88
55	89
56	40
56	48
56	54
56	75
56	76
56	80
56	88
56	89
56	90
57	1
57	17
57	61
57	73
57	77
58	2
58	18
58	30
58	60
58	64
58	70
58	74
58	78
59	40
59	48
59	51
59	61
59	67
59	75
59	76
59	77
59	80
59	88
59	89
60	50
60	58
60	62
60	68
60	78
61	40
61	48
61	57
61	59
61	63
61	65
61	75
61	76
61	80
61	88
61	89
62	7
62	8
62	9
62	25
62	27
62	28
62	37
62	38
62	39
62	40
62	41
62	42
62	47
62	48
62	50
62	53
62	54
62	60
62	63
62	64
62	65
62	66
62	75
62	76
62	79
62	80
62	87
62	88
62	89
62	90
63	7
63	8
63	9
63	25
63	27
63	28
63	37
63	38
63	39
63	40
63	41
63	42
63	47
63	48
63	50
63	53
63	54
63	57
63	61
63	62
63	65
63	66
63	75
63	76
63	79
63	80
63	81
63	87
63	88
63	89
63	90
64	18
64	40
64	48
64	58
64	62
64	75
64	76
64	80
64	82
64	88
64	89
65	7
65	8
65	9
65	25
65	27
65	28
65	37
65	38
65	39
65	40
65	41
65	42
65	47
65	48
65	50
65	51
65	53
65	54
65	61
65	62
65	63
65	66
65	75
65	76
65	79
65	80
65	85
65	87
65	88
65	89
65	90
66	7
66	8
66	9
66	25
66	27
66	28
66	37
66	38
66	39
66	40
66	41
66	42
66	47
66	48
66	50
66	52
66	53
66	54
66	62
66	63
66	65
66	75
66	76
66	79
66	80
66	86
66	87
66	88
66	89
66	90
67	33
67	35
67	45
67	59
67	68
67	69
67	77
68	34
68	36
68	46
68	60
68	67
68	70
68	78
69	1
69	19
69	33
69	57
69	67
69	70
69	77
70	20
70	34
70	58
70	68
70	69
70	78
71	3
71	5
71	21
71	23
71	25
71	77
72	4
72	6
72	22
72	26
72	74
72	78
73	3
73	5
73	29
73	51
73	57
73	59
73	75
74	4
74	6
74	10
74	30
74	38
74	58
74	72
74	76
74	78
75	2
75	7
75	8
75	9
75	10
75	11
75	12
75	13
75	23
75	24
75	25
75	27
75	28
75	29
75	35
75	37
75	38
75	39
75	40
75	41
75	42
75	43
75	44
75	45
75	46
75	47
75	48
75	49
75	50
75	52
75	53
75	54
75	55
75	56
75	59
75	61
75	62
75	63
75	64
75	65
75	66
75	71
75	73
75	76
75	79
75	80
75	85
75	86
75	87
75	88
75	89
75	90
76	2
76	7
76	8
76	9
76	10
76	11
76	12
76	13
76	23
76	24
76	25
76	27
76	28
76	29
76	35
76	37
76	38
76	39
76	40
76	41
76	42
76	43
76	44
76	45
76	46
76	47
76	48
76	49
76	50
76	52
76	53
76	54
76	55
76	56
76	59
76	61
76	62
76	63
76	64
76	65
76	66
76	72
76	74
76	75
76	79
76	80
76	85
76	86
76	87
76	88
76	89
76	90
77	1
77	3
77	19
77	37
77	57
77	59
77	67
77	69
77	71
77	73
77	78
78	2
78	4
78	20
78	38
78	48
78	58
78	60
78	70
78	72
78	74
78	77
79	7
79	8
79	9
79	17
79	25
79	27
79	28
79	29
79	37
79	38
79	39
79	40
79	41
79	42
79	47
79	48
79	50
79	53
79	54
79	62
79	63
79	65
79	66
79	75
79	76
79	80
79	81
79	87
79	88
79	89
79	90
80	2
80	7
80	8
80	9
80	10
80	11
80	12
80	13
80	18
80	23
80	24
80	25
80	27
80	28
80	29
80	35
80	37
80	38
80	39
80	40
80	41
80	42
80	43
80	44
80	45
80	46
80	47
80	48
80	49
80	50
80	52
80	53
80	54
80	55
80	56
80	59
80	61
80	62
80	63
80	64
80	65
80	66
80	75
80	76
80	79
80	82
80	85
80	86
80	87
80	88
80	89
80	90
81	17
81	63
81	79
81	83
81	85
82	18
82	64
82	80
82	84
82	86
83	15
83	29
83	37
83	41
83	81
83	85
83	87
84	16
84	30
84	38
84	42
84	82
84	86
84	88
85	40
85	48
85	51
85	65
85	75
85	76
85	80
85	81
85	88
85	89
86	40
86	48
86	52
86	66
86	75
86	76
86	80
86	82
86	88
86	89
86	90
87	7
87	8
87	9
87	25
87	27
87	28
87	37
87	38
87	39
87	40
87	41
87	42
87	47
87	48
87	50
87	53
87	54
87	62
87	63
87	65
87	66
87	75
87	76
87	79
87	80
87	83
87	85
87	88
87	89
87	90
88	2
88	7
88	8
88	9
88	10
88	11
88	12
88	13
88	23
88	24
88	25
88	27
88	28
88	29
88	35
88	37
88	38
88	39
88	40
88	41
88	42
88	43
88	44
88	45
88	46
88	47
88	48
88	49
88	50
88	52
88	53
88	54
88	55
88	56
88	59
88	61
88	62
88	63
88	64
88	65
88	66
88	75
88	76
88	79
88	80
88	84
88	85
88	86
88	87
88	89
88	90
89	2
89	7
89	8
89	9
89	10
89	11
89	12
89	13
89	23
89	24
89	25
89	27
89	28
89	29
89	35
89	37
89	38
89	39
89	40
89	41
89	42
89	43
89	44
89	45
89	46
89	47
89	48
89	49
89	50
89	52
89	53
89	54
89	55
89	56
89	59
89	61
89	62
89	63
89	64
89	65
89	66
89	75
89	76
89	79
89	80
89	85
89	86
89	87
89	88
89	90
90	7
90	8
90	9
90	25
90	27
90	28
90	37
90	38
90	39
90	40
90	41
90	42
90	47
90	48
90	50
90	53
90	54
90	56
90	62
90	63
90	65
90	66
90	75
90	76
90	79
90	80
90	86
90	87
90	88
90	89
2	74
4	78
5	15
6	4
7	43
7	45
7	46
7	49
8	10
8	11
8	12
8	13
8	23
8	24
8	35
8	43
8	44
8	45
8	46
8	49
8	52
8	55
8	56
8	59
8	61
8	64
8	72
8	82
8	85
9	43
9	45
9	46
9	49
10	87
11	8
11	87
12	8
12	87
13	8
13	87
19	73
23	8
23	87
24	8
24	87
25	43
25	45
25	46
25	49
29	83
35	8
35	87
37	43
37	45
37	46
37	49
38	43
38	45
38	46
38	49
39	43
39	45
39	46
39	49
40	72
40	82
41	43
41	45
41	46
41	49
42	43
42	45
42	46
42	49
43	7
43	8
43	9
43	25
43	37
43	38
43	39
43	41
43	42
43	46
43	49
43	50
43	53
43	54
43	62
43	63
43	65
43	66
43	79
43	87
43	90
44	8
44	87
45	7
45	8
45	9
45	25
45	37
45	38
45	39
45	41
45	42
45	47
45	50
45	53
45	54
45	62
45	63
45	65
45	66
45	79
45	87
45	90
46	7
46	8
46	9
46	25
46	37
46	38
46	39
46	41
46	42
46	43
46	47
46	49
46	53
46	54
46	62
46	63
46	65
46	66
46	79
46	87
46	90
47	45
47	46
47	49
48	72
48	82
49	7
49	8
49	9
49	25
49	36
49	37
49	38
49	39
49	41
49	42
49	43
49	46
49	47
49	53
49	54
49	62
49	63
49	65
49	66
49	79
49	87
49	90
50	43
50	45
50	49
52	8
52	87
53	43
53	45
53	46
53	49
54	43
54	45
54	46
54	49
55	8
55	87
56	8
56	87
57	69
59	8
59	87
61	8
61	87
62	43
62	45
62	46
62	49
63	43
63	45
63	46
63	49
64	8
64	87
65	43
65	45
65	46
65	49
66	43
66	45
66	46
66	49
72	8
72	40
72	48
72	75
72	76
72	80
72	87
72	88
73	19
73	69
73	77
75	72
75	82
76	82
79	43
79	45
79	46
79	49
80	72
82	8
82	40
82	48
82	75
82	76
82	87
82	88
85	8
85	87
87	10
87	11
87	12
87	13
87	23
87	24
87	35
87	43
87	44
87	45
87	46
87	49
87	52
87	55
87	56
87	59
87	61
87	64
87	72
87	82
88	72
88	82
90	43
90	45
90	46
90	49
1	2
1	5
1	8
1	9
1	12
1	25
1	29
1	39
1	40
1	42
1	43
1	45
1	46
1	47
1	48
1	49
1	50
1	51
1	53
1	54
1	62
1	63
1	65
1	66
1	75
1	79
1	80
1	87
1	89
1	90
2	1
2	5
2	7
2	9
2	11
2	25
2	29
2	39
2	42
2	43
2	45
2	46
2	47
2	49
2	50
2	51
2	53
2	54
2	62
2	63
2	65
2	66
2	79
2	87
2	90
5	1
5	2
5	7
5	8
5	11
5	12
5	25
5	29
5	39
5	40
5	42
5	43
5	45
5	46
5	47
5	48
5	49
5	50
5	51
5	53
5	54
5	62
5	63
5	65
5	66
5	75
5	79
5	80
5	87
5	89
5	90
6	26
7	2
7	5
7	11
7	12
7	29
7	51
8	1
8	5
8	17
8	20
8	29
8	51
8	81
9	1
9	2
9	11
9	12
9	29
9	51
10	38
11	2
11	5
11	7
11	9
11	12
11	25
11	29
11	39
11	42
11	43
11	45
11	46
11	47
11	49
11	50
11	51
11	53
11	54
11	62
11	63
11	65
11	66
11	79
11	90
12	1
12	5
12	7
12	9
12	11
12	25
12	29
12	39
12	42
12	43
12	45
12	46
12	47
12	49
12	50
12	51
12	53
12	54
12	62
12	63
12	65
12	66
12	79
12	90
13	49
14	40
14	48
14	49
14	75
17	8
17	40
17	48
17	49
17	75
19	23
20	8
20	40
20	48
20	49
20	75
23	49
24	49
25	1
25	2
25	5
25	11
25	12
25	29
25	51
27	49
28	49
29	1
29	2
29	5
29	7
29	8
29	9
29	11
29	12
29	25
29	39
29	42
29	43
29	45
29	46
29	47
29	49
29	50
29	51
29	53
29	54
29	62
29	63
29	65
29	66
29	79
29	87
29	90
35	49
36	37
37	83
39	1
39	2
39	5
39	11
39	12
39	29
39	51
40	1
40	5
40	14
40	17
40	20
40	51
40	81
42	1
42	2
42	5
42	11
42	12
42	29
42	51
43	1
43	2
43	5
43	11
43	12
43	29
43	51
44	49
45	1
45	2
45	5
45	11
45	12
45	29
45	51
46	1
46	2
46	5
46	11
46	12
46	29
46	51
47	1
47	2
47	5
47	11
47	12
47	29
47	51
48	1
48	5
48	14
48	17
48	20
48	51
48	81
49	1
49	2
49	5
49	11
49	12
49	13
49	14
49	17
49	20
49	23
49	24
49	27
49	28
49	29
49	35
49	44
49	52
49	56
49	61
49	64
49	72
49	81
49	82
49	85
50	1
50	2
50	5
50	11
50	12
50	29
50	51
51	1
51	2
51	5
51	7
51	8
51	9
51	11
51	12
51	25
51	29
51	39
51	40
51	42
51	43
51	45
51	46
51	47
51	48
51	50
51	54
51	62
51	63
51	66
51	75
51	79
51	80
51	87
51	89
51	90
52	49
53	1
53	2
53	5
53	11
53	12
53	29
54	1
54	2
54	5
54	11
54	12
54	29
54	51
56	49
57	29
59	49
60	38
61	49
62	1
62	2
62	5
62	11
62	12
62	29
62	51
63	1
63	2
63	5
63	11
63	12
63	29
63	51
64	49
65	1
65	2
65	5
65	11
65	12
65	29
66	1
66	2
66	5
66	11
66	12
66	29
66	51
69	20
72	49
73	1
75	1
75	5
75	14
75	17
75	20
75	51
75	81
76	4
76	77
79	1
79	2
79	5
79	11
79	12
79	51
80	1
80	5
80	30
80	51
81	8
81	40
81	48
81	49
81	75
82	49
85	49
87	1
87	2
87	5
87	29
87	51
89	1
89	5
89	51
90	1
90	2
90	5
90	11
90	12
90	29
90	51
